Country,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper
Sudan,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <500,<100 ,<100 , <500,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <1000,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , 1000,<1000 ,<500 , 1100,<1000 ,<500 , 1200,<1000 ,<500 , 1300,<1000 ,<500 , 1100,<1000 ,<500 , 1000,<1000 ,<500 , 1200,<1000 ,<1000 , 1300,1100 ,<1000 , 1500,1100 ,<1000 , 1600,1200 ,<1000 , 1800,1300 ,<1000 , 2000,1300 ,<1000 , 2100,1200 ,<1000 , 2200,1300 ,<1000 , 2400
Suriname,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200
Sweden,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Switzerland,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Syrian Arab Republic,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Tajikistan,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500
Thailand,<1000 ,<500 , 1200,2700 ,<1000 , 4000,5400 ,2300 , 8000,8900 ,4600 , 13 000,13 000 ,7800 , 18 000,18 000 ,12 000 , 23 000,23 000 ,16 000 , 29 000,27 000 ,21 000 , 33 000,31 000 ,25 000 , 37 000,35 000 ,29 000 , 41 000,37 000 ,32 000 , 42 000,39 000 ,34 000 , 44 000,39 000 ,34 000 , 45 000,37 000 ,32 000 , 44 000,35 000 ,29 000 , 42 000,30 000 ,23 000 , 37 000,24 000 ,17 000 , 32 000,20 000 ,14 000 , 28 000,19 000 ,12 000 , 26 000,18 000 ,12 000 , 25 000,17 000 ,12 000 , 25 000,16 000 ,12 000 , 23 000,15 000 ,10 000 , 21 000,14 000 ,9500 , 21 000,14 000 ,9600 , 20 000,13 000 ,8700 , 19 000,12 000 ,8200 , 18 000,12 000 ,8200 , 17 000,11 000 ,7600 , 14 000
Timor-Leste,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Togo,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,1100 ,<1000 , 1200,1300 ,1200 , 1400,1500 ,1400 , 1700,1700 ,1600 , 1900,2000 ,1800 , 2200,2100 ,1900 , 2400,2300 ,2100 , 2500,2400 ,2100 , 2600,2300 ,2100 , 2500,2200 ,2000 , 2400,1900 ,1700 , 2100,1900 ,1700 , 2100,2000 ,1800 , 2200,1900 ,1700 , 2100,1600 ,1500 , 1800,1400 ,1200 , 1500,1300 ,1200 , 1500,1400 ,1300 , 1600,1700 ,1500 , 1800,1800 ,1600 , 2000,1700 ,1600 , 1900,1600 ,1400 , 1800,1600 ,1400 , 1700
Trinidad and Tobago,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Tunisia,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200
Turkey,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Turkmenistan,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Uganda,13 000 ,8200 , 21 000,16 000 ,11 000 , 24 000,19 000 ,13 000 , 26 000,21 000 ,15 000 , 29 000,23 000 ,17 000 , 30 000,24 000 ,19 000 , 32 000,25 000 ,20 000 , 33 000,26 000 ,22 000 , 33 000,26 000 ,22 000 , 33 000,27 000 ,23 000 , 33 000,27 000 ,23 000 , 33 000,27 000 ,23 000 , 33 000,26 000 ,22 000 , 31 000,25 000 ,21 000 , 30 000,24 000 ,20 000 , 29 000,19 000 ,16 000 , 24 000,16 000 ,14 000 , 20 000,18 000 ,15 000 , 22 000,18 000 ,15 000 , 23 000,17 000 ,14 000 , 21 000,16 000 ,13 000 , 20 000,15 000 ,12 000 , 19 000,14 000 ,11 000 , 19 000,15 000 ,12 000 , 20 000,15 000 ,12 000 , 20 000,13 000 ,11 000 , 18 000,13 000 ,9900 , 17 000,12 000 ,9300 , 16 000,11 000 ,8300 , 15 000
Ukraine,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <500,<500 ,<200 , <1000,<1000 ,<500 , 1100,1100 ,<1000 , 1700,1700 ,<1000 , 2500,2300 ,1500 , 3400,3200 ,2200 , 4400,4100 ,2900 , 5500,5100 ,3800 , 6600,6100 ,4700 , 7700,7100 ,5500 , 8800,7800 ,6200 , 9600,8500 ,6900 , 10 000,9100 ,7500 , 11 000,9300 ,7800 , 11 000,9400 ,8000 , 11 000,9100 ,7800 , 11 000,8900 ,7700 , 10 000,8700 ,7400 , 10 000,7600 ,6400 , 9000,6700 ,5500 , 8100,6300 ,5100 , 7700,6500 ,5200 , 7900,5500 ,4300 , 6900,5000 ,3900 , 6400
United Arab Emirates,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
United Kingdom,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,<200 ,<100 , <200,... ,... , ...
United Republic of Tanzania,5000 ,3300 , 7700,6700 ,4500 , 10 000,8700 ,6100 , 13 000,11 000 ,7800 , 16 000,14 000 ,9700 , 20 000,16 000 ,12 000 , 23 000,19 000 ,14 000 , 26 000,21 000 ,17 000 , 29 000,24 000 ,19 000 , 31 000,26 000 ,21 000 , 33 000,28 000 ,23 000 , 34 000,30 000 ,25 000 , 36 000,31 000 ,27 000 , 37 000,32 000 ,28 000 , 37 000,33 000 ,30 000 , 37 000,33 000 ,30 000 , 37 000,30 000 ,28 000 , 33 000,23 000 ,21 000 , 26 000,17 000 ,14 000 , 20 000,17 000 ,14 000 , 20 000,16 000 ,13 000 , 19 000,17 000 ,14 000 , 20 000,20 000 ,18 000 , 23 000,16 000 ,14 000 , 19 000,14 000 ,12 000 , 17 000,13 000 ,11 000 , 16 000,12 000 ,10 000 , 15 000,12 000 ,10 000 , 15 000,11 000 ,9300 , 14 000
United States,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...
Uruguay,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500
Uzbekistan,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,<1000 ,<1000 , <1000,1000 ,<1000 , 1100,1100 ,1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , <1000,1000 ,<1000 , 1100,1100 ,<1000 , 1100,1000 ,<1000 , 1100,<1000 ,<1000 , <1000
Venezuela (Bolivarian Republic of),... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,... ,... , ...,1700 ,1300 , 2100,... ,... , ...
Viet Nam,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<200 ,<100 , <500,<500 ,<200 , <1000,<1000 ,<500 , 1000,1200 ,<1000 , 1700,1900 ,1100 , 2600,2700 ,1700 , 3600,3600 ,2300 , 4800,4600 ,3200 , 6000,5700 ,4100 , 7200,6700 ,5100 , 8300,7700 ,6000 , 9300,8600 ,6800 , 10 000,9200 ,7400 , 11 000,8900 ,7100 , 10 000,8300 ,6600 , 9200,7100 ,5600 , 7900,6300 ,4900 , 7000,5800 ,4500 , 6600,5700 ,4300 , 6600,5300 ,4000 , 6200,4900 ,3600 , 5900,4700 ,3400 , 5700,4400 ,3200 , 5500,3800 ,2800 , 4900,3700 ,2600 , 4800,3500 ,2500 , 4700
Yemen,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<200 , <500,<500 ,<200 , <500
Zambia,4600 ,3600 , 6100,6200 ,4900 , 8300,8000 ,6400 , 11 000,10 000 ,8000 , 14 000,12 000 ,9800 , 17 000,15 000 ,12 000 , 20 000,17 000 ,14 000 , 23 000,19 000 ,15 000 , 26 000,21 000 ,17 000 , 29 000,23 000 ,18 000 , 31 000,25 000 ,20 000 , 33 000,26 000 ,21 000 , 35 000,27 000 ,21 000 , 36 000,27 000 ,22 000 , 37 000,25 000 ,20 000 , 33 000,23 000 ,18 000 , 31 000,21 000 ,17 000 , 29 000,19 000 ,15 000 , 26 000,15 000 ,12 000 , 20 000,12 000 ,9700 , 16 000,10 000 ,8200 , 14 000,9200 ,7300 , 12 000,8700 ,6900 , 12 000,7800 ,6200 , 10 000,6700 ,5300 , 9000,6400 ,5100 , 8600,6600 ,5200 , 8900,6500 ,5200 , 8700,6600 ,5200 , 8900
Zimbabwe,8700 ,6900 , 11 000,12 000 ,9700 , 15 000,16 000 ,13 000 , 20 000,21 000 ,17 000 , 26 000,26 000 ,21 000 , 32 000,32 000 ,25 000 , 39 000,37 000 ,29 000 , 45 000,41 000 ,33 000 , 51 000,45 000 ,36 000 , 56 000,48 000 ,38 000 , 59 000,50 000 ,40 000 , 62 000,51 000 ,40 000 , 63 000,51 000 ,40 000 , 63 000,50 000 ,40 000 , 62 000,49 000 ,39 000 , 60 000,45 000 ,36 000 , 55 000,41 000 ,32 000 , 50 000,35 000 ,28 000 , 43 000,29 000 ,23 000 , 36 000,24 000 ,19 000 , 30 000,19 000 ,15 000 , 23 000,15 000 ,12 000 , 19 000,13 000 ,11 000 , 17 000,12 000 ,9600 , 15 000,10 000 ,8200 , 13 000,8900 ,7000 , 11 000,9000 ,7200 , 11 000,8900 ,7100 , 11 000,9000 ,7100 , 11 000
Global,120 000 ,90 000,170 000,160 000 ,120 000,220 000,200 000 ,150 000,280 000,240 000 ,180 000,340 000,290 000 ,220 000,410 000,350 000 ,260 000,480 000,390 000 ,290 000,540 000,420 000 ,310 000,580 000,470 000 ,340 000,650 000,520 000 ,390 000,720 000,580 000 ,430 000,800 000,630 000 ,470 000,870 000,670 000 ,500 000,930 000,710 000 ,520 000,980 000,730 000 ,540 000,1 000 000,710 000 ,530 000,990 000,680 000 ,500 000,940 000,630 000 ,470 000,870 000,580 000 ,430 000,800 000,540 000 ,400 000,740 000,510 000 ,370 000,700 000,490 000 ,360 000,680 000,480 000 ,360 000,670 000,470 000 ,350 000,650 000,460 000 ,340 000,640 000,450 000 ,330 000,620 000,430 000 ,320 000,590 000,420 000 ,310 000,570 000,400 000 ,300 000,550 000
